time	position	state	ATP_bound
1.000000000000000000e+00 8.831273955746367088e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.045373220743357034e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 3.386964384381412785e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 4.032860231445039467e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.425698505014848294e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 5.619743112737207724e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 6.827818107232449307e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 8.290734560919851504e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 9.528978668503027549e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 1.047912892268352536e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 1.078231800048355815e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 1.230626314115844622e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.316066696130141622e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 1.285740075595299814e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.119279406589197556e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 9.028038876488427178e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.059062397863763749e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 9.404299555405982503e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.127533505838312777e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.194881503478585216e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.323624449067959219e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.394938422693035740e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.610657270461356561e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.656708126620632626e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.666275357573511329e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.789197323338375867e+01 0.000000000000000000e+00 0.000000000000000000e+00
