time	position	state	ATP_bound
1.000000000000000000e+00 1.906731636926319862e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.907325375687925817e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 9.413848187274913570e-01 2.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 3.329585239524993079e-01 2.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 6.023757565260230429e-01 2.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 1.852502874410714373e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 1.415338082685734467e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 2.576912493840325169e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 3.307691526175665420e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 5.281491575759562629e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 4.592673576276956382e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 6.640687158747726748e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 6.415554615129961391e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 6.301540422106658212e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 8.463728328838136861e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 8.412631314655349968e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.068588927765774166e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.087507815734131889e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.180268415038507435e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.320971492899694155e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.321159720243349689e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.310118806870266539e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.371305527097127985e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.578656709837385108e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 1.616200059056508209e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 1.634710827694707547e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 1.783639064231132920e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 1.935176246543157674e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 1.937119570802783031e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 2.129419937854576261e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 1.997383558967023021e+01 2.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 1.906742702684164925e+01 2.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 2.015851713307589321e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 2.183336625039423851e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 2.265985996267437130e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 2.224570316811796289e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 2.400479173831137558e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 2.503932507046834033e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 2.522054806544502981e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 2.727907238665030931e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 2.701021527372645181e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 2.715291383984337870e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 2.787166568439116787e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 2.923979303619253400e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 2.981744093881906110e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 3.057611427102971291e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 3.206515060583019050e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 3.375695168499397880e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 3.367787800400020615e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+01 3.525741692474681344e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+01 3.701420510374764206e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+01 3.636078520524187496e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+01 3.620896850320457361e+01 2.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+01 3.553969912598969927e+01 2.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+01 3.643075164371722963e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+01 3.778463998591994510e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+01 3.641852226461156050e+01 2.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 3.430055887899229106e+01 2.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+01 3.395296181639757549e+01 1.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+01 3.647290998778763083e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+01 3.725192773465121832e+01 0.000000000000000000e+00 0.000000000000000000e+00
