time	position	state	ATP_bound
1.000000000000000000e+00 5.272471516732657459e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.511746835060242988e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.787948258394651990e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 3.910468712626540277e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.619149746448263372e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 3.155780280231224921e+00 2.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 4.144231815380948980e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 6.562344924609593733e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 6.952576290120190627e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 7.334041310422066751e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 7.683608101367759957e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 8.373770168421572180e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 7.605824390985824301e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 8.866602702336090047e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.015319078029273925e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 1.082430819991429338e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 9.459440511065906776e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.098613794798889209e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.275473154153771560e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.284111471549821815e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.416980325877492675e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.404388561949020087e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.391855001909856604e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.380848137998035874e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.458554146690938680e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.511482171566910893e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 1.482989057270773614e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 1.583693847700047819e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 1.651548290570121580e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 1.790160603601513145e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 1.772642468562356655e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 1.775195856901764913e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 1.746314279193076402e+01 2.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 1.674095087563035733e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 1.767037581258568935e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 1.812726249667057843e+01 2.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 1.667531751756163416e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 1.724534712216447474e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 1.741945824304519519e+01 1.000000000000000000e+00 0.000000000000000000e+00
