time	position	state	ATP_bound
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 5.852586699823387750e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 1.527066517500080156e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 8.136419906140397451e-01 1.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.455149166480142586e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 1.318766525321216854e+00 2.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 1.684818671373800258e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 6.532579859675475831e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 7.476052234054667567e-01 2.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.177264503132949613e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.052140899449522493e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.109189012122513640e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.803155735218625821e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.221063422062423243e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.567396570004085277e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 2.809794687763278898e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 3.192543946109676511e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 9.180227311913919941e-01 1.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.932631398321474681e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 2.245247726238607910e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 4.114074083547007099e+00 0.000000000000000000e+00 0.000000000000000000e+00
