time	position	state	ATP_bound
1.000000000000000000e+00 8.483214806777980010e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 1.890304676832643027e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.389732234676654965e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 9.448338912334908191e-01 1.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 4.784042112247647305e-01 2.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 3.239567218987481345e-01 1.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 1.459695457533535690e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 2.216301500331416818e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 1.950243146119059467e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 1.581531569505848944e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 4.068377044082733818e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 2.777832541951302581e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 4.604326749543224295e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 1.750790217581186692e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.385151189613000433e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.213540584611314976e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 3.400862424186936295e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 4.550057838977697777e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 2.282981062230288849e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 3.316577115968295519e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 4.672042147020257552e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 3.512844631687953800e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 5.951211019900127575e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 3.821209514860183454e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 1.740306311034970355e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 1.661454913532007582e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 2.538990926621051969e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 3.459286956406038449e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 4.066800682142915235e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 4.680643995525233692e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 4.438154075957116973e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 4.405343164936105893e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 5.598431888666159928e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 5.268234260433560578e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 4.129806552309030820e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 2.791511738267596687e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 2.728371714711361307e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 4.009165751825602975e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 5.943382208165249203e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 3.710788958139473070e+00 2.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 3.077820553826736472e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 4.131146297490005281e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 3.759294146193657760e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 3.803414573748379546e+00 2.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 6.659578742227852288e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 3.104443595895371111e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 4.959939630296716473e+00 1.000000000000000000e+00 0.000000000000000000e+00
