time	position	state	ATP_bound
1.000000000000000000e+00 1.447597363860113839e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.612797299160963149e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.483157321079770163e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 3.791457726667772477e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 3.729823697635499702e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 3.756881611230598494e+00 2.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 3.508178724826031214e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 4.557971349641639414e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 6.612347684257724900e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 5.792852346966089527e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 7.485342131470705596e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 7.975585772373719351e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.055834045853621994e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 8.375291823089378695e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.011937532150227170e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 8.817599696799971909e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.062476039276440964e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.101340964299729563e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.197806115358972967e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.161990909044146036e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.179065922402993039e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.280116313171555831e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.201428802166526388e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.195273278983465026e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.152748000679869911e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.117536223748831148e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 1.233342258045816209e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 1.134659113506831041e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 1.104564722872996008e+01 2.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 1.051083034003287331e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 1.190020552855367519e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 1.206147620683109345e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 1.286395095367810093e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 1.238214515880162381e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 1.324243248001591944e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 1.475524537412123038e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 1.490533358441361678e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 1.574416844983800168e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 1.635378613564962791e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 1.705982845228791334e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 1.822909419232660611e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 1.758583169490980325e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 1.852099544879346382e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 1.849267015318198659e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 1.942498182765693571e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 2.002062312994194215e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 1.935473804941211284e+01 2.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 1.829972161506749018e+01 2.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 1.959728573299648602e+01 2.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 1.978723795609807112e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 2.033972030882299009e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+01 1.927445292060617987e+01 2.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+01 2.019910830418147185e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+01 2.056160013629678218e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+01 2.227677999353013760e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+01 2.173814044292018366e+01 1.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+01 2.222027911742245720e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+01 2.169655754531531144e+01 2.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+01 2.357067480927373992e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 2.471749428900605494e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+01 2.489565487330640181e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+01 2.395060097245211139e+01 2.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+01 2.549798548193719228e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+01 2.405907705618755443e+01 2.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000000e+01 2.485652544665692787e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+01 2.579430921359133322e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000000e+01 2.653466364757933960e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+01 2.602310134862328539e+01 1.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000000e+01 2.846922089138374901e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 2.850808145077763811e+01 1.000000000000000000e+00 0.000000000000000000e+00
7.100000000000000000e+01 2.913862143638408142e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+01 2.932670517129322718e+01 2.000000000000000000e+00 0.000000000000000000e+00
7.300000000000000000e+01 2.874985116785870076e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000000000e+01 2.970556352592048199e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+01 2.961307002283270506e+01 2.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+01 2.922014679613240418e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.700000000000000000e+01 3.082413399811299470e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+01 3.110821239326679688e+01 1.000000000000000000e+00 0.000000000000000000e+00
7.900000000000000000e+01 2.926593535212197850e+01 2.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 3.143146591821620461e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000000e+01 3.182162920962273134e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000000e+01 3.362716751641018220e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.300000000000000000e+01 3.427670963752110111e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+01 3.523742771413616737e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.500000000000000000e+01 3.465218097189812596e+01 1.000000000000000000e+00 0.000000000000000000e+00
8.600000000000000000e+01 3.523125731285600182e+01 1.000000000000000000e+00 0.000000000000000000e+00
8.700000000000000000e+01 3.658395068071025236e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.800000000000000000e+01 3.614873462297126849e+01 1.000000000000000000e+00 0.000000000000000000e+00
8.900000000000000000e+01 3.710199651982284053e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+01 3.591180165918435563e+01 2.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000000e+01 3.640856286580662982e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.200000000000000000e+01 3.621505484612885084e+01 1.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000000e+01 3.866557896371396907e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000000e+01 3.906013094539432728e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000000000e+01 3.948530307911444481e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+01 4.125812032955501252e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.700000000000000000e+01 4.011802422098784859e+01 2.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000000e+01 3.937897265593505125e+01 1.000000000000000000e+00 0.000000000000000000e+00
9.900000000000000000e+01 3.891348907686236203e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+02 3.976220686595366516e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000000e+02 4.072712342892435800e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+02 4.084618990715497233e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000000e+02 3.993642287447096351e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+02 3.944454347622767187e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000000e+02 4.102006424260905959e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+02 4.217908373910662334e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000000e+02 4.277729096261694508e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.080000000000000000e+02 4.497746688865456832e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000000e+02 4.453421980675351222e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+02 4.538389410411502922e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000000e+02 4.604361708657577879e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000000e+02 4.719800757179820039e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.130000000000000000e+02 4.618523503295292443e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000000e+02 4.816587205863639554e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.150000000000000000e+02 4.863306724696590777e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000000e+02 4.654085626966712397e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.170000000000000000e+02 4.871015141777757407e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.180000000000000000e+02 4.731656552667182325e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.190000000000000000e+02 4.621602160479261556e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 4.446798825717778669e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.210000000000000000e+02 4.426782435892855005e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.220000000000000000e+02 4.457367311862626735e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.230000000000000000e+02 4.247404513255003877e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.240000000000000000e+02 4.315998678568188751e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+02 4.446260549998399370e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000000e+02 4.480667082533065582e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.270000000000000000e+02 4.320710114062276830e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000000e+02 4.466387502297443746e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.290000000000000000e+02 4.417155489172240834e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+02 4.525691194403204065e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.310000000000000000e+02 4.486277781738295545e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000000e+02 4.611978145795943362e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.330000000000000000e+02 4.521859511627338435e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000000e+02 4.463637060239131671e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.350000000000000000e+02 4.305558333362460388e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000000e+02 4.251838752641603492e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.370000000000000000e+02 4.533240175277642692e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000000e+02 4.519697210058925663e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.390000000000000000e+02 4.556740412622504266e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+02 4.681479667051127080e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.410000000000000000e+02 4.710939839094570658e+01 1.000000000000000000e+00 0.000000000000000000e+00
