time	position	state	ATP_bound
1.000000000000000000e+00 1.900986108988053369e-01 2.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 6.003306042345164517e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 5.804733578066939570e-01 1.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 4.941990379774204856e-01 2.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 1.692414886611119051e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 4.048308017613843068e-01 1.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 2.366710956886702633e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 2.915260887006088097e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 3.512811242694575675e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 3.425009703224918489e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 4.511841788267753728e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 4.599194253113900288e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 5.653078023628907545e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 4.459581914580255102e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 5.409094221271162795e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 2.862954877855691915e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 5.410459556146447468e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 6.140141200061284721e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 5.180030129771799885e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 5.551228103789107138e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 4.975910721421765714e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 4.263600341035189700e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 5.355478773560330197e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 5.555425758216833820e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 4.166607150956305183e+00 2.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 4.896439182347048558e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 5.742460279551278468e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 5.015934911963295662e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 4.906918088668051681e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 5.524451956450877610e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 4.142693251337243865e+00 1.000000000000000000e+00 0.000000000000000000e+00
