time	position	state	ATP_bound
1.000000000000000000e+00 1.699638477886387111e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.968292300254637528e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 3.364434659284657236e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 3.747200691800061545e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.523789308930871833e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 6.434966788415969141e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 6.434975271134193875e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 5.965904070025985106e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 7.322974678041821228e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 8.380260092254957272e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 8.855002536518496115e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 9.915046442869797971e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.187572162963234312e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 1.141226287898003022e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.157030885885906635e+01 2.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 1.109640876976010482e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 9.708088318300760022e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.084030035499985800e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.164854727033817561e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.210658112766876648e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.217287513464372140e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.431234694638745353e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.525268102951512716e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.613310222525680615e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.582887622742627620e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.383338147580668753e+01 2.000000000000000000e+00 0.000000000000000000e+00
