time	position	state	ATP_bound
1.000000000000000000e+00 1.185741641193514218e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.706068468777419689e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 1.260897987789433072e+00 2.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 2.198120335933177572e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 3.006467349227569308e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 3.590185794275845943e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 4.507433522107576529e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 4.316882902644492148e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 6.215430044673451171e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 5.722779839250525136e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 7.236661630953498126e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 7.656089127306056064e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 8.830597462535600073e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.006298558502156482e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.082437853492243462e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.172900417481273827e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.213215970976497537e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.277491578533457606e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.528145421520617475e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.556467866778289100e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.685639038993888761e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.799940196523291291e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.832402560195079388e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 1.986828354810835151e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 2.096342530098348078e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 2.243170965599441047e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 2.295502743275904578e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 2.426647721578463290e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 2.497239445579907624e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 2.544081754477490520e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 2.723811910466359620e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 2.783924112526947781e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 2.582330213229594307e+01 2.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 2.752824690890410153e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 2.924562708979039627e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 2.986930562179395210e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 3.101850446988660437e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 3.258309648384011581e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 3.354559317692579867e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 3.485684376091366943e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 3.541954909282904396e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 3.582022755663829372e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 3.692995880263080721e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 3.795354448606890685e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 3.933509277057459030e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 4.000810838796908087e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 4.135886088064668087e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 4.259189676517896572e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+01 4.270328227383222952e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+01 4.311010130459327883e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+01 4.525756040657689283e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+01 4.635820248485747186e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+01 4.723005540270501967e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+01 4.828432485456114875e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+01 4.955614895184702107e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+01 4.920775702100094406e+01 1.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 5.031431706860436037e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+01 5.084395334928801446e+01 0.000000000000000000e+00 0.000000000000000000e+00
