time	position	state	ATP_bound
1.000000000000000000e+00 2.009145001149115650e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.002781711059932857e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 3.485925092627065958e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 4.523421908873647368e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.301554294259963385e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 4.522326054317508337e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 6.715422305015130711e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 7.970240883408580501e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 8.745008802182010044e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 9.678676229700892364e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 9.507279634050712858e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 1.158501203969849946e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.056272748272166240e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 1.100633153747590143e+01 1.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.168323495905559994e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 1.301289076504853526e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.369230262237851115e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.486823140180179159e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.661564944979483371e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.550643746093046005e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.625014981914286594e+01 1.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.716427085509652528e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.773261218547312623e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.683773079411743367e+01 2.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.915671530833030545e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.943831955259234689e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 2.064481235415411575e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 2.065637000810431800e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 2.096514382633459306e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 2.275207871516228764e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 2.254304633254016110e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 2.411343010800862174e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 2.480327025056269363e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 2.628167271694696439e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 2.810107343841862360e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 2.731589597997243501e+01 1.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 2.821960732752449630e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 2.923017553352729081e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 3.061370156523172881e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 3.010682977807758576e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 3.092965276106495409e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 3.155114142907580899e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 3.279729252429673636e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 3.310836669778573338e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 3.515181114937659146e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 3.647432785534570598e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 3.646506379629851580e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 3.819428896161288378e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 3.747364988208811809e+01 2.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 3.830483464930031090e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 3.839429961050017681e+01 0.000000000000000000e+00 0.000000000000000000e+00
